ano,cod_ibge,nome_municipio,uf,pib
2023,3556958,Vitória Brasil - SP,SP,64481
2023,3557006,Votorantim - SP,SP,5209654
2023,3557105,Votuporanga - SP,SP,4582203
2023,3557154,Zacarias - SP,SP,177562
2023,3557204,Chavantes - SP,SP,477220
2023,3557303,Estiva Gerbi - SP,SP,532212
2023,4100103,Abatiá - PR,PR,297166
2023,4100202,Adrianópolis - PR,PR,467129
2023,4100301,Agudos do Sul - PR,PR,279388
2023,4100400,Almirante Tamandaré - PR,PR,2242620
2023,4100459,Altamira do Paraná - PR,PR,115509
2023,4100509,Altônia - PR,PR,546401
2023,4100608,Alto Paraná - PR,PR,562667
2023,4100707,Alto Piquiri - PR,PR,488594
2023,4100806,Alvorada do Sul - PR,PR,436443
2023,4100905,Amaporã - PR,PR,163899
2023,4101002,Ampére - PR,PR,1001174
2023,4101051,Anahy - PR,PR,124323
2023,4101101,Andirá - PR,PR,861173
2023,4101150,Ângulo - PR,PR,179778
2023,4101200,Antonina - PR,PR,1001675
2023,4101309,Antônio Olinto - PR,PR,282611
2023,4101408,Apucarana - PR,PR,4834013
2023,4101507,Arapongas - PR,PR,5715471
2023,4101606,Arapoti - PR,PR,1632919
2023,4101655,Arapuã - PR,PR,154285
2023,4101705,Araruna - PR,PR,630796
2023,4101804,Araucária - PR,PR,34075052
2023,4101853,Ariranha do Ivaí - PR,PR,144973
2023,4101903,Assaí - PR,PR,637194
2023,4102000,Assis Chateaubriand - PR,PR,2033731
2023,4102109,Astorga - PR,PR,1164816
2023,4102208,Atalaia - PR,PR,254752
2023,4102307,Balsa Nova - PR,PR,1302016
2023,4102406,Bandeirantes - PR,PR,1362233
2023,4102505,Barbosa Ferraz - PR,PR,342155
2023,4102604,Barracão - PR,PR,323297
2023,4102703,Barra do Jacaré - PR,PR,187138
2023,4102752,Bela Vista da Caroba - PR,PR,126095
2023,4102802,Bela Vista do Paraíso - PR,PR,564054
2023,4102901,Bituruna - PR,PR,656377
2023,4103008,Boa Esperança - PR,PR,342930
2023,4103024,Boa Esperança do Iguaçu - PR,PR,165031
2023,4103040,Boa Ventura de São Roque - PR,PR,449414
2023,4103057,Boa Vista da Aparecida - PR,PR,222437
2023,4103107,Bocaiúva do Sul - PR,PR,305498
2023,4103156,Bom Jesus do Sul - PR,PR,142418
2023,4103206,Bom Sucesso - PR,PR,221658
2023,4103222,Bom Sucesso do Sul - PR,PR,331505
2023,4103305,Borrazópolis - PR,PR,296465
2023,4103354,Braganey - PR,PR,261007
2023,4103370,Brasilândia do Sul - PR,PR,298634
2023,4103404,Cafeara - PR,PR,121532
2023,4103453,Cafelândia - PR,PR,2697734
2023,4103479,Cafezal do Sul - PR,PR,199026
2023,4103503,Califórnia - PR,PR,250999
2023,4103602,Cambará - PR,PR,985512
2023,4103701,Cambé - PR,PR,6771173
2023,4103800,Cambira - PR,PR,349367
2023,4103909,Campina da Lagoa - PR,PR,674422
2023,4103958,Campina do Simão - PR,PR,195120
2023,4104006,Campina Grande do Sul - PR,PR,2871767
2023,4104055,Campo Bonito - PR,PR,237197
2023,4104105,Campo do Tenente - PR,PR,306673
2023,4104204,Campo Largo - PR,PR,7070393
2023,4104253,Campo Magro - PR,PR,700583
2023,4104303,Campo Mourão - PR,PR,5991908
2023,4104402,Cândido de Abreu - PR,PR,475235
2023,4104428,Candói - PR,PR,901449
2023,4104451,Cantagalo - PR,PR,386335
2023,4104501,Capanema - PR,PR,1592681
2023,4104600,Capitão Leônidas Marques - PR,PR,1300220
2023,4104659,Carambeí - PR,PR,1989896
2023,4104709,Carlópolis - PR,PR,575814
2023,4104808,Cascavel - PR,PR,19204178
2023,4104907,Castro - PR,PR,4517501
2023,4105003,Catanduvas - PR,PR,413685
2023,4105102,Centenário do Sul - PR,PR,376525
2023,4105201,Cerro Azul - PR,PR,374010
2023,4105300,Céu Azul - PR,PR,1070583
2023,4105409,Chopinzinho - PR,PR,1196360
2023,4105508,Cianorte - PR,PR,3986697
2023,4105607,Cidade Gaúcha - PR,PR,620524
2023,4105706,Clevelândia - PR,PR,915575
2023,4105805,Colombo - PR,PR,7628975
2023,4105904,Colorado - PR,PR,1171688
2023,4106001,Congonhinhas - PR,PR,309517
2023,4106100,Conselheiro Mairinck - PR,PR,168785
2023,4106209,Contenda - PR,PR,627818
2023,4106308,Corbélia - PR,PR,993480
2023,4106407,Cornélio Procópio - PR,PR,2382241
2023,4106456,Coronel Domingos Soares - PR,PR,328942
2023,4106506,Coronel Vivida - PR,PR,1109441
2023,4106555,Corumbataí do Sul - PR,PR,104935
2023,4106571,Cruzeiro do Iguaçu - PR,PR,206651
2023,4106605,Cruzeiro do Oeste - PR,PR,1089269
2023,4106704,Cruzeiro do Sul - PR,PR,281275
2023,4106803,Cruz Machado - PR,PR,507964
2023,4106852,Cruzmaltina - PR,PR,189224
2023,4106902,Curitiba - PR,PR,120065276
2023,4107009,Curiúva - PR,PR,332954
2023,4107108,Diamante do Norte - PR,PR,413933
2023,4107124,Diamante do Sul - PR,PR,85754
2023,4107157,Diamante D'Oeste - PR,PR,134493
2023,4107207,Dois Vizinhos - PR,PR,2609173
2023,4107256,Douradina - PR,PR,859150
2023,4107306,Doutor Camargo - PR,PR,242635
2023,4107405,Enéas Marques - PR,PR,389460
2023,4107504,Engenheiro Beltrão - PR,PR,698650
2023,4107520,Esperança Nova - PR,PR,75224
2023,4107538,Entre Rios do Oeste - PR,PR,420778
2023,4107546,Espigão Alto do Iguaçu - PR,PR,201752
2023,4107553,Farol - PR,PR,255636
2023,4107603,Faxinal - PR,PR,625079
2023,4107652,Fazenda Rio Grande - PR,PR,4139461
2023,4107702,Fênix - PR,PR,243624
2023,4107736,Fernandes Pinheiro - PR,PR,323922
2023,4107751,Figueira - PR,PR,191682
2023,4107801,Floraí - PR,PR,310640
2023,4107850,Flor da Serra do Sul - PR,PR,206357
2023,4107900,Floresta - PR,PR,364240
2023,4108007,Florestópolis - PR,PR,623832
2023,4108106,Flórida - PR,PR,101261
2023,4108205,Formosa do Oeste - PR,PR,405549
2023,4108304,Foz do Iguaçu - PR,PR,16973251
2023,4108320,Francisco Alves - PR,PR,254090
2023,4108403,Francisco Beltrão - PR,PR,4525403
2023,4108452,Foz do Jordão - PR,PR,187782
2023,4108502,General Carneiro - PR,PR,437294
2023,4108551,Godoy Moreira - PR,PR,96133
2023,4108601,Goioerê - PR,PR,1335666
2023,4108650,Goioxim - PR,PR,308612
2023,4108700,Grandes Rios - PR,PR,177555
2023,4108809,Guaíra - PR,PR,1438846
2023,4108908,Guairaçá - PR,PR,404827
2023,4108957,Guamiranga - PR,PR,357064
2023,4109005,Guapirama - PR,PR,228919
2023,4109104,Guaporema - PR,PR,106183
2023,4109203,Guaraci - PR,PR,192291
2023,4109302,Guaraniaçu - PR,PR,604224
2023,4109401,Guarapuava - PR,PR,9864113
2023,4109500,Guaraqueçaba - PR,PR,146081
2023,4109609,Guaratuba - PR,PR,1220949
2023,4109658,Honório Serpa - PR,PR,386521
2023,4109708,Ibaiti - PR,PR,1236457
2023,4109757,Ibema - PR,PR,208091
2023,4109807,Ibiporã - PR,PR,4037855
2023,4109906,Icaraíma - PR,PR,329106
2023,4110003,Iguaraçu - PR,PR,267158
2023,4110052,Iguatu - PR,PR,94791
2023,4110078,Imbaú - PR,PR,320471
2023,4110102,Imbituva - PR,PR,1503418
2023,4110201,Inácio Martins - PR,PR,249949
2023,4110300,Inajá - PR,PR,76239
2023,4110409,Indianópolis - PR,PR,772540
2023,4110508,Ipiranga - PR,PR,776104
2023,4110607,Iporã - PR,PR,850007
2023,4110656,Iracema do Oeste - PR,PR,126065
2023,4110706,Irati - PR,PR,2816144
2023,4110805,Iretama - PR,PR,409528
2023,4110904,Itaguajé - PR,PR,164295
2023,4110953,Itaipulândia - PR,PR,566776
2023,4111001,Itambaracá - PR,PR,279453
2023,4111100,Itambé - PR,PR,276022
2023,4111209,Itapejara d'Oeste - PR,PR,970545
2023,4111258,Itaperuçu - PR,PR,799718
2023,4111308,Itaúna do Sul - PR,PR,151825
2023,4111407,Ivaí - PR,PR,711073
2023,4111506,Ivaiporã - PR,PR,1142266
2023,4111555,Ivaté - PR,PR,280430
2023,4111605,Ivatuba - PR,PR,167215
2023,4111704,Jaboti - PR,PR,156576
2023,4111803,Jacarezinho - PR,PR,1956993
2023,4111902,Jaguapitã - PR,PR,1452483
2023,4112009,Jaguariaíva - PR,PR,2062535
2023,4112108,Jandaia do Sul - PR,PR,962904
2023,4112207,Janiópolis - PR,PR,336925
2023,4112306,Japira - PR,PR,169940
2023,4112405,Japurá - PR,PR,441907
2023,4112504,Jardim Alegre - PR,PR,424449
2023,4112603,Jardim Olinda - PR,PR,78979
2023,4112702,Jataizinho - PR,PR,301470
2023,4112751,Jesuítas - PR,PR,556586
2023,4112801,Joaquim Távora - PR,PR,872246
2023,4112900,Jundiaí do Sul - PR,PR,157361
2023,4112959,Juranda - PR,PR,497087
2023,4113007,Jussara - PR,PR,370465
2023,4113106,Kaloré - PR,PR,201236
2023,4113205,Lapa - PR,PR,2647566
2023,4113254,Laranjal - PR,PR,125483
2023,4113304,Laranjeiras do Sul - PR,PR,1230924
2023,4113403,Leópolis - PR,PR,226118
2023,4113429,Lidianópolis - PR,PR,146837
2023,4113452,Lindoeste - PR,PR,249057
2023,4113502,Loanda - PR,PR,909384
2023,4113601,Lobato - PR,PR,333368
2023,4113700,Londrina - PR,PR,27999537
2023,4113734,Luiziana - PR,PR,599341
2023,4113759,Lunardelli - PR,PR,147290
2023,4113809,Lupionópolis - PR,PR,164846
2023,4113908,Mallet - PR,PR,973316
2023,4114005,Mamborê - PR,PR,859221
2023,4114104,Mandaguaçu - PR,PR,995410
2023,4114203,Mandaguari - PR,PR,2916500
2023,4114302,Mandirituba - PR,PR,801433
2023,4114351,Manfrinópolis - PR,PR,104399
2023,4114401,Mangueirinha - PR,PR,1869715
2023,4114500,Manoel Ribas - PR,PR,656196
2023,4114609,Marechal Cândido Rondon - PR,PR,3919007
2023,4114708,Maria Helena - PR,PR,176407
2023,4114807,Marialva - PR,PR,2964620
2023,4114906,Marilândia do Sul - PR,PR,510268
2023,4115002,Marilena - PR,PR,237237
2023,4115101,Mariluz - PR,PR,403957
2023,4115200,Maringá - PR,PR,27817346
2023,4115309,Mariópolis - PR,PR,554034
2023,4115358,Maripá - PR,PR,535683
2023,4115408,Marmeleiro - PR,PR,738403
2023,4115457,Marquinho - PR,PR,134982
2023,4115507,Marumbi - PR,PR,134313
2023,4115606,Matelândia - PR,PR,1440815
2023,4115705,Matinhos - PR,PR,1148205
2023,4115739,Mato Rico - PR,PR,157348
2023,4115754,Mauá da Serra - PR,PR,527212
2023,4115804,Medianeira - PR,PR,3007596
2023,4115853,Mercedes - PR,PR,311869
2023,4115903,Mirador - PR,PR,178999
2023,4116000,Miraselva - PR,PR,69394
2023,4116059,Missal - PR,PR,496708
2023,4116109,Moreira Sales - PR,PR,382098
2023,4116208,Morretes - PR,PR,534712
2023,4116307,Munhoz de Melo - PR,PR,176663
2023,4116406,Nossa Senhora das Graças - PR,PR,126913
2023,4116505,Nova Aliança do Ivaí - PR,PR,71238
2023,4116604,Nova América da Colina - PR,PR,108097
2023,4116703,Nova Aurora - PR,PR,1040813
2023,4116802,Nova Cantu - PR,PR,341725
2023,4116901,Nova Esperança - PR,PR,1253498
2023,4116950,Nova Esperança do Sudoeste - PR,PR,198770
2023,4117008,Nova Fátima - PR,PR,327433
2023,4117057,Nova Laranjeiras - PR,PR,378372
2023,4117107,Nova Londrina - PR,PR,718418
2023,4117206,Nova Olímpia - PR,PR,132741
2023,4117214,Nova Santa Bárbara - PR,PR,131609
2023,4117222,Nova Santa Rosa - PR,PR,484275
2023,4117255,Nova Prata do Iguaçu - PR,PR,560124
2023,4117271,Nova Tebas - PR,PR,237202
2023,4117297,Novo Itacolomi - PR,PR,124923
2023,4117305,Ortigueira - PR,PR,3592270
2023,4117404,Ourizona - PR,PR,186573
2023,4117453,Ouro Verde do Oeste - PR,PR,297137
2023,4117503,Paiçandu - PR,PR,1342362
2023,4117602,Palmas - PR,PR,1728162
2023,4117701,Palmeira - PR,PR,2220003
2023,4117800,Palmital - PR,PR,406781
2023,4117909,Palotina - PR,PR,3698095
2023,4118006,Paraíso do Norte - PR,PR,533427
2023,4118105,Paranacity - PR,PR,517609
2023,4118204,Paranaguá - PR,PR,15291703
2023,4118303,Paranapoema - PR,PR,88781
2023,4118402,Paranavaí - PR,PR,4189765
2023,4118451,Pato Bragado - PR,PR,269744
2023,4118501,Pato Branco - PR,PR,5817896
2023,4118600,Paula Freitas - PR,PR,488532
2023,4118709,Paulo Frontin - PR,PR,473855
2023,4118808,Peabiru - PR,PR,530693
2023,4118857,Perobal - PR,PR,354948
2023,4118907,Pérola - PR,PR,364026
2023,4119004,Pérola d'Oeste - PR,PR,270487
2023,4119103,Piên - PR,PR,853225
2023,4119152,Pinhais - PR,PR,9852601
2023,4119202,Pinhalão - PR,PR,251911
2023,4119251,Pinhal de São Bento - PR,PR,82104
2023,4119301,Pinhão - PR,PR,1851108
2023,4119400,Piraí do Sul - PR,PR,1441276
2023,4119509,Piraquara - PR,PR,1901529
2023,4119608,Pitanga - PR,PR,1448744
2023,4119657,Pitangueiras - PR,PR,160573
2023,4119707,Planaltina do Paraná - PR,PR,149540
2023,4119806,Planalto - PR,PR,526048
2023,4119905,Ponta Grossa - PR,PR,25583325
2023,4119954,Pontal do Paraná - PR,PR,809708
2023,4120002,Porecatu - PR,PR,732948
2023,4120101,Porto Amazonas - PR,PR,391662
2023,4120150,Porto Barreiro - PR,PR,169168
2023,4120200,Porto Rico - PR,PR,152980
2023,4120309,Porto Vitória - PR,PR,98341
2023,4120333,Prado Ferreira - PR,PR,207955
2023,4120358,Pranchita - PR,PR,378687
2023,4120408,Presidente Castelo Branco - PR,PR,197136
2023,4120507,Primeiro de Maio - PR,PR,462476
2023,4120606,Prudentópolis - PR,PR,1905943
2023,4120655,Quarto Centenário - PR,PR,409019
2023,4120705,Quatiguá - PR,PR,244507
2023,4120804,Quatro Barras - PR,PR,2336181
2023,4120853,Quatro Pontes - PR,PR,307122
2023,4120903,Quedas do Iguaçu - PR,PR,1927945
2023,4121000,Querência do Norte - PR,PR,342244
2023,4121109,Quinta do Sol - PR,PR,314953
2023,4121208,Quitandinha - PR,PR,594459
2023,4121257,Ramilândia - PR,PR,126585
2023,4121307,Rancho Alegre - PR,PR,197170
2023,4121356,Rancho Alegre D'Oeste - PR,PR,235642
2023,4121406,Realeza - PR,PR,958987
2023,4121505,Rebouças - PR,PR,635752
2023,4121604,Renascença - PR,PR,460072
2023,4121703,Reserva - PR,PR,764371
2023,4121752,Reserva do Iguaçu - PR,PR,257839
2023,4121802,Ribeirão Claro - PR,PR,609741
2023,4121901,Ribeirão do Pinhal - PR,PR,487933
2023,4122008,Rio Azul - PR,PR,996992
2023,4122107,Rio Bom - PR,PR,118815
2023,4122156,Rio Bonito do Iguaçu - PR,PR,514285
2023,4122172,Rio Branco do Ivaí - PR,PR,174700
2023,4122206,Rio Branco do Sul - PR,PR,1850826
2023,4122305,Rio Negro - PR,PR,1456165
2023,4122404,Rolândia - PR,PR,4602704
2023,4122503,Roncador - PR,PR,639474
2023,4122602,Rondon - PR,PR,538736
2023,4122651,Rosário do Ivaí - PR,PR,166638
2023,4122701,Sabáudia - PR,PR,741345
2023,4122800,Salgado Filho - PR,PR,144581
2023,4122909,Salto do Itararé - PR,PR,124160
2023,4123006,Salto do Lontra - PR,PR,628454
2023,4123105,Santa Amélia - PR,PR,141542
2023,4123204,Santa Cecília do Pavão - PR,PR,179166
2023,4123303,Santa Cruz de Monte Castelo - PR,PR,387175
2023,4123402,Santa Fé - PR,PR,449906
2023,4123501,Santa Helena - PR,PR,1641044
2023,4123600,Santa Inês - PR,PR,85155
2023,4123709,Santa Isabel do Ivaí - PR,PR,293692
2023,4123808,Santa Izabel do Oeste - PR,PR,514079
2023,4123824,Santa Lúcia - PR,PR,158188
2023,4123857,Santa Maria do Oeste - PR,PR,353046
2023,4123907,Santa Mariana - PR,PR,497961
2023,4123956,Santa Mônica - PR,PR,115471
2023,4124004,Santana do Itararé - PR,PR,184042
2023,4124020,Santa Tereza do Oeste - PR,PR,713315
2023,4124053,Santa Terezinha de Itaipu - PR,PR,765144
2023,4124103,Santo Antônio da Platina - PR,PR,1837884
2023,4124202,Santo Antônio do Caiuá - PR,PR,70027
2023,4124301,Santo Antônio do Paraíso - PR,PR,114799
2023,4124400,Santo Antônio do Sudoeste - PR,PR,804866
2023,4124509,Santo Inácio - PR,PR,836727
2023,4124608,São Carlos do Ivaí - PR,PR,567836
2023,4124707,São Jerônimo da Serra - PR,PR,349306
2023,4124806,São João - PR,PR,1220178
2023,4124905,São João do Caiuá - PR,PR,191656
2023,4125001,São João do Ivaí - PR,PR,410617
2023,4125100,São João do Triunfo - PR,PR,875907
2023,4125209,São Jorge d'Oeste - PR,PR,531521
2023,4125308,São Jorge do Ivaí - PR,PR,417316
2023,4125357,São Jorge do Patrocínio - PR,PR,183232
2023,4125407,São José da Boa Vista - PR,PR,232641
2023,4125456,São José das Palmeiras - PR,PR,109674
2023,4125506,São José dos Pinhais - PR,PR,33957964
2023,4125555,São Manoel do Paraná - PR,PR,83030
2023,4125605,São Mateus do Sul - PR,PR,1934142
2023,4125704,São Miguel do Iguaçu - PR,PR,1484412
2023,4125753,São Pedro do Iguaçu - PR,PR,267877
2023,4125803,São Pedro do Ivaí - PR,PR,453058
2023,4125902,São Pedro do Paraná - PR,PR,111291
2023,4126009,São Sebastião da Amoreira - PR,PR,277569
2023,4126108,São Tomé - PR,PR,221194
2023,4126207,Sapopema - PR,PR,183023
2023,4126256,Sarandi - PR,PR,2398690
2023,4126272,Saudade do Iguaçu - PR,PR,1143427
2023,4126306,Sengés - PR,PR,690924
2023,4126355,Serranópolis do Iguaçu - PR,PR,272573
2023,4126405,Sertaneja - PR,PR,465712
2023,4126504,Sertanópolis - PR,PR,863931
2023,4126603,Siqueira Campos - PR,PR,851121
2023,4126652,Sulina - PR,PR,190979
2023,4126678,Tamarana - PR,PR,474596
2023,4126702,Tamboara - PR,PR,184145
2023,4126801,Tapejara - PR,PR,731143
2023,4126900,Tapira - PR,PR,187714
2023,4127007,Teixeira Soares - PR,PR,633083
2023,4127106,Telêmaco Borba - PR,PR,6409425
2023,4127205,Terra Boa - PR,PR,709922
2023,4127304,Terra Rica - PR,PR,539546
2023,4127403,Terra Roxa - PR,PR,921400
2023,4127502,Tibagi - PR,PR,1448624
2023,4127601,Tijucas do Sul - PR,PR,554175
2023,4127700,Toledo - PR,PR,9508572
2023,4127809,Tomazina - PR,PR,350465
2023,4127858,Três Barras do Paraná - PR,PR,453550
2023,4127882,Tunas do Paraná - PR,PR,142467
2023,4127908,Tuneiras do Oeste - PR,PR,297521
2023,4127957,Tupãssi - PR,PR,520417
2023,4127965,Turvo - PR,PR,697870
2023,4128005,Ubiratã - PR,PR,2129922
2023,4128104,Umuarama - PR,PR,5096996
2023,4128203,União da Vitória - PR,PR,2223373
2023,4128302,Uniflor - PR,PR,131665
2023,4128401,Uraí - PR,PR,395053
2023,4128500,Wenceslau Braz - PR,PR,767256
2023,4128534,Ventania - PR,PR,378784
2023,4128559,Vera Cruz do Oeste - PR,PR,335607
2023,4128609,Verê - PR,PR,606828
2023,4128625,Alto Paraíso - PR,PR,147760
2023,4128633,Doutor Ulysses - PR,PR,116147
2023,4128658,Virmond - PR,PR,241579
2023,4128708,Vitorino - PR,PR,631025
2023,4128807,Xambrê - PR,PR,138498
2023,4200051,Abdon Batista - SC,SC,115985
2023,4200101,Abelardo Luz - SC,SC,1085858
2023,4200200,Agrolândia - SC,SC,496110
2023,4200309,Agronômica - SC,SC,279406
2023,4200408,Água Doce - SC,SC,747812
2023,4200507,Águas de Chapecó - SC,SC,240633
2023,4200556,Águas Frias - SC,SC,183332
2023,4200606,Águas Mornas - SC,SC,281792
2023,4200705,Alfredo Wagner - SC,SC,414787
2023,4200754,Alto Bela Vista - SC,SC,94012
2023,4200804,Anchieta - SC,SC,261385
2023,4200903,Angelina - SC,SC,192262
2023,4201000,Anita Garibaldi - SC,SC,251491
2023,4201109,Anitápolis - SC,SC,117403
2023,4201208,Antônio Carlos - SC,SC,1163092
2023,4201257,Apiúna - SC,SC,510610
2023,4201273,Arabutã - SC,SC,400561
2023,4201307,Araquari - SC,SC,9900040
2023,4201406,Araranguá - SC,SC,3023100
2023,4201505,Armazém - SC,SC,343668
2023,4201604,Arroio Trinta - SC,SC,154297
2023,4201653,Arvoredo - SC,SC,194588
2023,4201703,Ascurra - SC,SC,315202
2023,4201802,Atalanta - SC,SC,146755
2023,4201901,Aurora - SC,SC,468008
2023,4201950,Balneário Arroio do Silva - SC,SC,302101
2023,4202008,Balneário Camboriú - SC,SC,9004373
2023,4202057,Balneário Barra do Sul - SC,SC,321609
2023,4202073,Balneário Gaivota - SC,SC,308869
2023,4202081,Bandeirante - SC,SC,130220
2023,4202099,Barra Bonita - SC,SC,66206
2023,4202107,Barra Velha - SC,SC,2468505
2023,4202131,Bela Vista do Toldo - SC,SC,277735
2023,4202156,Belmonte - SC,SC,86050
2023,4202206,Benedito Novo - SC,SC,496824
2023,4202305,Biguaçu - SC,SC,3523318
2023,4202404,Blumenau - SC,SC,24871920
2023,4202438,Bocaina do Sul - SC,SC,145084
2023,4202453,Bombinhas - SC,SC,1178868
2023,4202503,Bom Jardim da Serra - SC,SC,338788
2023,4202537,Bom Jesus - SC,SC,187852
2023,4202578,Bom Jesus do Oeste - SC,SC,103572
2023,4202602,Bom Retiro - SC,SC,454470
2023,4202701,Botuverá - SC,SC,554189
2023,4202800,Braço do Norte - SC,SC,2195935
2023,4202859,Braço do Trombudo - SC,SC,273816
2023,4202875,Brunópolis - SC,SC,143766
2023,4202909,Brusque - SC,SC,11071535
2023,4203006,Caçador - SC,SC,5375161
2023,4203105,Caibi - SC,SC,382027
2023,4203154,Calmon - SC,SC,135173
2023,4203204,Camboriú - SC,SC,2703378
2023,4203253,Capão Alto - SC,SC,281798
2023,4203303,Campo Alegre - SC,SC,872665
2023,4203402,Campo Belo do Sul - SC,SC,401476
2023,4203501,Campo Erê - SC,SC,532119
2023,4203600,Campos Novos - SC,SC,3456854
2023,4203709,Canelinha - SC,SC,412708
2023,4203808,Canoinhas - SC,SC,2759648
2023,4203907,Capinzal - SC,SC,1482554
2023,4203956,Capivari de Baixo - SC,SC,689019
2023,4204004,Catanduvas - SC,SC,676611
2023,4204103,Caxambu do Sul - SC,SC,248344
2023,4204152,Celso Ramos - SC,SC,96487
2023,4204178,Cerro Negro - SC,SC,152293
2023,4204194,Chapadão do Lageado - SC,SC,147115
2023,4204202,Chapecó - SC,SC,17619284
2023,4204251,Cocal do Sul - SC,SC,1084930
2023,4204301,Concórdia - SC,SC,5510392
2023,4204350,Cordilheira Alta - SC,SC,529198
2023,4204400,Coronel Freitas - SC,SC,484593
2023,4204459,Coronel Martins - SC,SC,74761
2023,4204509,Corupá - SC,SC,1055553
2023,4204558,Correia Pinto - SC,SC,763282
2023,4204608,Criciúma - SC,SC,12339548
2023,4204707,Cunha Porã - SC,SC,1090031
2023,4204756,Cunhataí - SC,SC,106831
2023,4204806,Curitibanos - SC,SC,2003888
2023,4204905,Descanso - SC,SC,382121
2023,4205001,Dionísio Cerqueira - SC,SC,674813
2023,4205100,Dona Emma - SC,SC,184448
2023,4205159,Doutor Pedrinho - SC,SC,184032
2023,4205175,Entre Rios - SC,SC,75981
2023,4205191,Ermo - SC,SC,241247
2023,4205209,Erval Velho - SC,SC,253179
2023,4205308,Faxinal dos Guedes - SC,SC,845387
2023,4205357,Flor do Sertão - SC,SC,95653
2023,4205407,Florianópolis - SC,SC,31190132
2023,4205431,Formosa do Sul - SC,SC,104803
2023,4205456,Forquilhinha - SC,SC,1525924
2023,4205506,Fraiburgo - SC,SC,1596213
2023,4205555,Frei Rogério - SC,SC,114310
2023,4205605,Galvão - SC,SC,159894
2023,4205704,Garopaba - SC,SC,1005308
2023,4205803,Garuva - SC,SC,1982039
2023,4205902,Gaspar - SC,SC,5058949
2023,4206009,Governador Celso Ramos - SC,SC,661697
2023,4206108,Grão-Pará - SC,SC,406387
2023,4206207,Gravatal - SC,SC,456981
2023,4206306,Guabiruba - SC,SC,1492565
2023,4206405,Guaraciaba - SC,SC,615278
2023,4206504,Guaramirim - SC,SC,3136750
2023,4206603,Guarujá do Sul - SC,SC,262918
2023,4206652,Guatambú - SC,SC,617585
2023,4206702,Herval d'Oeste - SC,SC,723522
2023,4206751,Ibiam - SC,SC,90693
2023,4206801,Ibicaré - SC,SC,174344
2023,4206900,Ibirama - SC,SC,774395
2023,4207007,Içara - SC,SC,4878274
2023,4207106,Ilhota - SC,SC,1190605
2023,4207205,Imaruí - SC,SC,320780
2023,4207304,Imbituba - SC,SC,3250688
2023,4207403,Imbuia - SC,SC,319441
2023,4207502,Indaial - SC,SC,4484718
2023,4207577,Iomerê - SC,SC,381384
2023,4207601,Ipira - SC,SC,134995
2023,4207650,Iporã do Oeste - SC,SC,486274
2023,4207684,Ipuaçu - SC,SC,435900
2023,4207700,Ipumirim - SC,SC,564808
2023,4207759,Iraceminha - SC,SC,258923
2023,4207809,Irani - SC,SC,339803
2023,4207858,Irati - SC,SC,78560
2023,4207908,Irineópolis - SC,SC,636426
2023,4208005,Itá - SC,SC,550222
2023,4208104,Itaiópolis - SC,SC,1404662
2023,4208203,Itajaí - SC,SC,48195909
2023,4208302,Itapema - SC,SC,3799730
2023,4208401,Itapiranga - SC,SC,1369949
2023,4208450,Itapoá - SC,SC,1990651
2023,4208500,Ituporanga - SC,SC,1565743
2023,4208609,Jaborá - SC,SC,236970
2023,4208708,Jacinto Machado - SC,SC,733562
2023,4208807,Jaguaruna - SC,SC,887386
2023,4208906,Jaraguá do Sul - SC,SC,15509263
2023,4208955,Jardinópolis - SC,SC,82849
2023,4209003,Joaçaba - SC,SC,2754514
2023,4209102,Joinville - SC,SC,49815877
2023,4209151,José Boiteux - SC,SC,171772
2023,4209177,Jupiá - SC,SC,109999
2023,4209201,Lacerdópolis - SC,SC,186584
2023,4209300,Lages - SC,SC,8341650
2023,4209409,Laguna - SC,SC,1404150
2023,4209458,Lajeado Grande - SC,SC,108719
2023,4209508,Laurentino - SC,SC,536261
2023,4209607,Lauro Müller - SC,SC,481730
2023,4209706,Lebon Régis - SC,SC,466724
2023,4209805,Leoberto Leal - SC,SC,169622
2023,4209854,Lindóia do Sul - SC,SC,201026
2023,4209904,Lontras - SC,SC,579987
2023,4210001,Luiz Alves - SC,SC,1138042
2023,4210035,Luzerna - SC,SC,346309
2023,4210050,Macieira - SC,SC,70008
2023,4210100,Mafra - SC,SC,3296812
2023,4210209,Major Gercino - SC,SC,86474
2023,4210308,Major Vieira - SC,SC,417209
2023,4210407,Maracajá - SC,SC,355365
2023,4210506,Maravilha - SC,SC,2499223
2023,4210555,Marema - SC,SC,111255
2023,4210605,Massaranduba - SC,SC,1050211
2023,4210704,Matos Costa - SC,SC,77764
2023,4210803,Meleiro - SC,SC,469316
2023,4210852,Mirim Doce - SC,SC,106937
2023,4210902,Modelo - SC,SC,203356
2023,4211009,Mondaí - SC,SC,1249317
2023,4211058,Monte Carlo - SC,SC,325033
2023,4211108,Monte Castelo - SC,SC,285959
2023,4211207,Morro da Fumaça - SC,SC,1019641
2023,4211256,Morro Grande - SC,SC,194418
2023,4211306,Navegantes - SC,SC,7939674
2023,4211405,Nova Erechim - SC,SC,266502
2023,4211454,Nova Itaberaba - SC,SC,191952
2023,4211504,Nova Trento - SC,SC,972888
2023,4211603,Nova Veneza - SC,SC,1333549
